reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion;;;;;
"75483a53-8dbe-4c8f-a5d6-151990355d37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Respon cukup baik...,5,1,1.16.0,2020-04-22 18:16:06,""Hai Mega Sandi. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. :)"",2020-04-23 02:11:03,1.16.0";;;;;
"deabbfb6-d14c-4103-9dc5-09fe2d282087,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sangat membantu,5,0,1.16.0,2020-04-22 16:17:52,""Hai Widodo Kyzia. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. :)"",2020-04-23 01:58:03,1.16.0";;;;;
"54e65a71-0304-436e-886e-1307d2cf9e90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BAgus,5,0,1.16.0,2020-04-22 14:29:16,""Hai Azisgian Hamdani. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. :)"",2020-04-23 01:24:28,1.16.0";;;;;
"5c79eed5-12fe-4350-9675-1756e8d2d384,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka apliksi ini,5,0,1.14.0,2020-04-22 14:10:57,""Hai Eni CHANNELL. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. :)"",2020-04-23 01:22:53,1.14.0";;;;;
"45e617a4-3338-434b-b21e-1b259de4b03c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus.,5,0,1.16.0,2020-04-22 12:08:50,""Hai Raimon Ayub. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. :)"",2020-04-23 01:18:21,1.16.0";;;;;
"91fe1f8c-12b8-4f96-b2f5-2d82ffc542e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu,5,0,1.13.1,2020-04-22 11:43:55,""Hai Zuhri. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. :)"",2020-04-23 01:16:31,1.13.1";;;;;
"9eaad45f-9a0a-46f9-8ff0-ebbc4915e3d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke,4,0,1.14.0,2020-04-21 17:28:00,""Hai Theresia Lumban Batu. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter.  :)"",2020-04-22 01:01:29,1.14.0";;;;;
"96a86192-0f70-4463-a9f4-f704da998cb0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cukup memuaskan konsultasi kesehatan dengan klik dokter,5,2,1.15.3,2020-04-21 14:59:20,""Hai Dedi Juna. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-22 01:00:26,1.15.3";;;;;
"2f12109e-aea3-4a4b-806d-9134eabea446,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,4,1,,2020-04-21 10:02:32,""Hai Sri Nurdjunaida12. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Mohon berikan bintang 5 untuk pelayanan kami :)"",2020-04-22 00:59:58,";;;;;
"047f86e0-5c85-4e50-b22d-2ed81ee9092d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Susah di buka aplikasinya,1,0,1.15.3,2020-04-20 23:14:12,""Hai Ratna. Agar kami dapat membantu lebih baik mohon berkenan menginformasikan email dan nomor telepon yang terdaftar serta bukti printscreen kendala melalui email cs@klikdokter.com. Kami tunggu konfirmasinya, terima kasih :)"",2020-04-21 01:06:59,1.15.3";;;;;
"09bb9165-81ca-4d4b-b760-c17213af8a88,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap solusi saya,5,1,1.16.0,2020-04-20 13:47:29,""Hai Muhamad Januri Januri. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-21 01:06:00,1.16.0";;;;;
"23742c5e-e421-4116-a8de-7ce636b8e83d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Assalamualaikum...knp mw dftr imelx d tulis brulang2 tp d tolak trus..?mhon ptnjukx,1,1,1.16.0,2020-04-20 05:52:07,""Dear Aisyah Ai, mohon berkenan dipastikan kembali alamat email belum pernah didaftarkan sebelumnya. Jika masih mengalami kendala silakan dapat mengirimkan print screen kendala beserta alamat email dan nomor telepon yang didaftarkan ke cs@klikdokter.com agar kami dapat melakukan pengecekan lebih lanjut. Terima kasih"",2020-04-20 05:58:18,1.16.0";;;;;
"1c51fc4f-8e74-49d6-b92d-94d5cd707534,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dengan aplikasi ini blon ada pengalaman semoga berguna,4,1,1.16.0,2020-04-20 03:22:22,""Hai Rachmat. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 03:26:20,1.16.0";;;;;
"bd1c4639-b958-4c6d-8ea3-5e997c44e006,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Jam setengah dua dini hari konsultasi dengn bayar 25rb kepada spesialis THT,tp dia sama sekali tidak balas smpai waktunya habis tetap tidak balas,mungkin krna dia sudah tidur,,tp mengapa sistemnya membuat dia tersedia dan online,,klo gk bisa harusnya dia offline,sy coba kirim email ke cs sudah 2x,,tp gak ada respon sama sekali. Buat yg lain hati2,,sp tau ini bisa jadi pelajaran,ditengah bencana covid19 ini sangat susah cari duit,,jadi duit 25rb pun sangat berarti.."",1,196,1.16.0,2020-04-19 23:35:33,""Hai Romie, mohon maaf atas ketidaknyamannya, KlikDokter tentunya terus berupaya memberikan pelayanan yang terbaik. Terkait kendala yang dialami, Customer Service kami sudah membalas email tersebut. Mohon berkenan melakukan pengecekan kembali, jika belum menerima email balasan silakan dapat konfirmasi melalui email cs@klikdokter.com. Terima kasih"",2020-04-20 04:09:10,1.16.0";;;;;
"952736f6-e415-48b5-a434-3fc815650d71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semoga saja selalu ada konsultasi gratis untuk kami,5,1,1.15.3,2020-04-19 19:55:55,""Hai Misbah. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:40:47,1.15.3";;;;;
"9db8803d-6821-452e-8307-18d57db3c3a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sangat membantu,4,0,,2020-04-19 17:29:02,""Hai Nona. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Mohon bisa beri bintang 5 untuk review. Sehat selalu :)"",2020-04-20 03:38:16,";;;;;
"08f62f2c-d037-4d6e-908f-e07282df0a84,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Meskipun rantingnya kecil, aku lebih suka klik dokter. Sebab: 1. Gratis 2. Pelayanan dokternya lumayan cepat 3. Dokternya bisa ngasih resep obat (ini yang paling aku suka) Saran aku: Jangan sampai chat dokter umum BERBAYAR :v"",5,51,1.16.0,2020-04-19 14:40:50,""Hai Syifaul. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:30:29,1.16.0";;;;;
"7b91ab75-bc82-4ab8-b538-e7d60f1c25c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mengerti 10 dari 10,5,0,1.14.2,2020-04-19 09:15:59,""Hai Yogchanel. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:30:02,1.14.2";;;;;
"b6788126-3d02-438b-be6e-15768b256145,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""dokter fast respon waktu konsultasi, dan sangat memuaskan"",5,3,1.16.0,2020-04-19 06:15:08,""Hai Qurotul. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:29:43,1.16.0";;;;;
"60f28098-da57-444a-b1ae-ca4847dc8765,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,1.15.3,2020-04-19 06:12:16,""Hai Marcus. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:29:19,1.15.3";;;;;
"6a40ed65-bd2c-4692-b682-847875fa988d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tanggapan yg cepat dan penjelasan cukup memuaskan,5,3,1.16.0,2020-04-19 05:31:15,""Hai Henkirana. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:29:05,1.16.0";;;;;
"e634ae0c-8a04-4923-b33b-a2360477457e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Selalu bisa konsultasi kapan saja, dimana saja, chat langsjng di balas...mantap ..solusi tepat saat stay at home begini"",5,10,1.16.0,2020-04-19 01:08:13,""Hai Elin Marlina. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:28:46,1.16.0";;;;;
"8eb1cfa4-26ef-4589-a8df-32c4eb6fb1c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus respon nya,5,0,1.15.3,2020-04-19 00:32:56,""Hai Anis Choirun nisyah. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:28:26,1.15.3";;;;;
"f0f0b6d6-8477-4c98-8a88-03e4e460b922,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pembaruan yang sekarang kalo konsultasi ko jadi bayar?,1,0,1.16.0,2020-04-18 22:42:19,""Hai Yogi, KlikDokter tentunya terus berupaya memberikan informasi seputar kesehatan yang informatif. Terkait LiveChat KlikDokter saat ini memiliki layanan chat reguler dan chat premium. Jika ingin melalukan chat gratis dapat pilih chat reguler. Apabila terjadi kendala kirimkan printscreen kendala yang dialami ke alamat email cs@klikdokter.com :)"",2020-04-20 02:57:53,1.16.0";;;;;
55d29670-f716-4cb8-819f-7e08b537be10,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Harapan saya jangan bosan2 trima keluhan,2,2,1.16.0,2020-04-18 16:07:54,Hai Sutikno. KlikDokter tentunya terus berupaya memberikan informasi seputar kesehatan yang informatif.  Apabila terjadi kendala kirimkan printscreen kendala yang dialami ke alamat email cs@klikdokter.com. Sehat selalu :),2020-04-20 03:57:50,1.16.0;;;;;
"351b2bf9-ff6c-45b2-9739-b0e69392368d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Siap 😊😊,3,0,1.16.0,2020-04-18 11:26:01,""Hai Abdil Mafaqhir. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 02:02:17,1.16.0";;;;;
"a75894f1-3e9e-46b1-89fc-1a166c7511ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,trims untuk info kesehatan yg selalu update,5,1,1.13.1,2020-04-18 07:37:21,""Hai Anasta. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:37:49,1.13.1";;;;;
"e01b8457-cb2f-427b-9389-1f00066e2407,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap....,5,0,1.13.1,2020-04-18 07:03:15,""Hai Entin. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:37:28,1.13.1";;;;;
"6abc48d9-3681-45ba-9d74-35cb369a71e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pelayanan memuaskan,5,2,1.14.0,2020-04-18 06:03:56,""Hai Ninik. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:34:34,1.14.0";;;;;
"815f40ef-5a2d-4a6e-96fe-7e16fdd0ae52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Memuaskan banget, dokternya ramah. Saya juga bisa chat gratis dengan dokter"",5,2,,2020-04-17 22:17:49,""Hai Dilla Kartika Putri. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:17:12,";;;;;
"140ae0a0-d597-45b3-b131-6a4985badfa2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke,5,0,,2020-04-17 19:59:13,""Hai Martono. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:15:54,";;;;;
"c1ec857c-2f7a-4e18-8755-0c837902b655,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren banget aplikasinya. Bisa chat dengan dokter secara free tanpa dipungut biaya apapun. Jawabannya dan sarannya juga sangat memuaskan. Responnya juga cepat. Saya tidak menyesal download aplikasi ini. Terimakasih banyak KlikDokter.,5,147,1.16.0,2020-04-17 16:18:15,""Hai Cha Hanjo. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:14:24,1.16.0";;;;;
"85cb34f2-e1e1-4303-98d1-a0f77073625b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu sekali.,5,0,1.16.0,2020-04-17 16:00:54,""Hai Rafly Fasla. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:12:49,1.16.0";;;;;
"9800f32e-ea2b-4ecb-9cc5-58abd96425cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dokter nya kalau di ajak konsultasi sangat baik dan menjawab semua keluhan.. apalagi selalu di kasih resep nua juga.. terima kasih buat aplikasi yg sangat membantu..,5,16,1.16.0,2020-04-17 15:22:01,""Hai Sang Pengembara. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:11:08,1.16.0";;;;;
"ca4c8e45-1b99-4b8d-8d8a-de31732a0fa9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bermanfaat,5,0,1.16.0,2020-04-17 15:00:54,""Hai Pegi. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:09:37,1.16.0";;;;;
"8c7aa2c6-3710-443a-9078-13ebc7a952d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,respon cepat!! dokter ramah2 😍 konsul gratis sangat membantu ditengah dilema mau tanya siapa😄,5,1,1.13.3,2020-04-17 14:42:44,""Hai Realita Kehidupan. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:08:10,1.13.3";;;;;
"f874fccd-191d-4981-aa74-c5a9bb494173,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah respon nya cepat dan dijawab dengan akurat dan tidak meragukan. Dan gratis 😁. Terimakasih klik dokter.,5,6,1.16.0,2020-04-17 13:01:33,""Hai Luffy 07. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:06:31,1.16.0";;;;;
"d51c0f83-c6da-43fb-bf5b-4e74eb429f14,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya suka aplikasi ini,5,0,1.14.0,2020-04-17 11:47:34,""Hai Adesri Yuningsih. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 01:04:38,1.14.0";;;;;
"f413a31e-81f4-44b5-933c-130eb892db3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Konsultasi dengan dokter cepat di respon.,5,0,1.14.2,2020-04-17 10:27:04,""Hai Dedy Kurniawan. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-20 00:57:02,1.14.2";;;;;
"3347912f-4734-4da4-b91b-8e84c0a78d7f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Respon cepat, penjelasan detail"",5,2,1.14.0,2020-04-17 07:18:43,""Hai Jerel. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-17 07:22:17,1.14.0";;;;;
"35a553e1-c099-4779-a819-1c8e5d938e8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apakah setelah konsultan dgn dokter di kenakan biaya... Kalau iya byar nya lewat apa,5,0,,2020-04-17 06:12:35,""Hai Agus Wahyudi, saat ini ada dua tipe chat yaitu chat reguler dan chat premium. Chat reguler tidak dikenakan biaya sedangkan chat premium dikenakan tarif sesuai yang telah ditetapkan dan pembayarannya melalui OVO. Selamat menikmati berbagai fitur menarik di aplikasi KlikDokter :)"",2020-04-17 06:21:42,";;;;;
"c0e95afa-8e2d-419d-9b37-9c27bca5b0f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku suka banget dan bagus sekali Karena sebanyak apapun pesan semuanya dibalas dengan cepat dan benar. Terimasik KlikDokter,4,3,,2020-04-17 04:12:48,""Terima kasih review-nya Dyahh Elistin, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter :)"",2020-04-17 04:14:20,";;;;;
"7b803315-0680-4ab8-af2e-53a46eefc1bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,1.14.2,2020-04-16 13:40:35,""Hai Muhrezky Rezkymuh, terima kasih untuk reviewnya. Sehat selalu :)"",2020-04-17 00:44:53,1.14.2";;;;;
"12cd11d1-0ec3-4144-93e2-72085d225782,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cepat baik jelas sopan .,5,0,1.16.0,2020-04-16 08:59:17,""Hai Su Pardi. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-16 09:00:40,1.16.0";;;;;
"6ed68bfc-ab43-410a-98da-98f94e02f36b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terbantukan,5,0,1.13.1,2020-04-16 08:53:41,""Hai Arma. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-16 08:58:31,1.13.1";;;;;
"abebbd7e-088e-4049-8d53-8f05767d8704,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,1.6.20,2020-04-16 07:49:29,""Hai Anita. Terima kasih review-nya, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat dan bahagia selalu :)"",2020-04-16 07:51:10,1.6.20";;;;;
"47fcee68-0b1f-4331-a3cb-b6abf9c0a535,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dlu pas waktu pertma makek aplikasi gk pakek bayar bayar tuh krg pas udh di update ehh mlah bayar 🤦‍♀,1,2,1.16.0,2020-04-16 04:11:32,""Hai Yayuk, KlikDokter tentunya terus berupaya memberikan informasi seputar kesehatan yang informatif. Terkait chat gratis KlikDokter saat ini memiliki layanan chat reguler dan chat premium. Jika ingin melalukan chat gratis dapat pilih chat reguler.Apabila terjadi kendala kirimkan printscreen kendala yang dialami ke alamat email cs@klikdokter.com :)"",2020-04-16 04:17:48,1.16.0";;;;;
