reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt;appVersion;sentiment_polarity;sentiment_subjective;wordCount;uppercaseCharCount;specialCharCount;sentiment_rating;content_without_stopwords
7ead0475-7e18-4cf4-b4da-84bd5a89c46e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kalender kesuburannya gk akurat, setiap bulan udh ngikutin tapi salah ternyata 🤦‍♀️;3;3;1.20.12;27/01/2021 05:45;Hallo Novi, kami mohon maaf atas ketidaknyamanannya. Agar kami dapat melakukan pengecekan lebih lanjut mohon berkenan mengirimkan detail keluhan melalui email cs@klikdokter.com :) ^ur;28/01/2021 01:49;1.20.12;0.0;0.0;12;0;1;Neutral;kalender kesuburannya gk akurat, udh ngikutin salah 🤦‍♀️
adbeab8f-547f-4532-a293-a9f0793cdcf4;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;2 orang dokter tidak ada yg merespon;1;1;1.21.7;26/01/2021 04:13;Dear feni widyawati, terima kasih atas reviewnya dan kami mohon maaf atas ketidaknyamanannya. Agar kami dapat melakukan pengecekan lebih lanjut mohon berkenan menginformasikan detail keluhan beserta print screen kendalanya melalui email cs@klikdokter.com. Kami tunggu konfirmasinya segera, terima kasih ^md;26/01/2021 04:12;1.21.7;0.0;0.0;7;0;0;Negative;2 orang dokter yg merespon
291bb707-5fab-4a54-ab02-1afa79aef4f6;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;trimakasiii ..telah menjadi pencerah saat panik masalah kesehatan menyerang...;5;6;1.21.7;25/01/2021 00:32;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;25/01/2021 01:10;1.21.7;0.0;0.0;9;0;5;Positive;trimakasiii ..telah pencerah panik kesehatan menyerang...
df4b563e-8761-4721-a092-1d0e9a65b269;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kusuka ya ok;5;0;1.21.7;24/01/2021 03:52;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter untuk konsultasikan kesehatan kamu dan keluarga :) ^ur;25/01/2021 01:17;1.21.7;0.5;0.5;3;0;0;Positive;kusuka ya ok
4e3f377a-b16d-4b4d-8962-ee179b33c49e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;tidar aman.;5;0;1.21.7;23/01/2021 07:03;Hallo Adnan Abuhasan, apabila mengalami kendala, silakan dapat mengirimkan printscreen dan detail kendala ytang dialami melalui email cs@klikdokter.com agar dapat kami bantu lakukan pengecekan :) ^ur;27/01/2021 02:23;1.21.7;0.0;0.0;2;0;1;Positive;tidar aman.
c9daefd4-019a-427f-8c02-a6c3f8ccc269;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;semoga bner;5;0;;22/01/2021 16:18;Dear Resga Yanti, terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter karena sehat itu mudah :) ^md;23/01/2021 05:13;;0.0;0.0;2;0;0;Positive;semoga bner
c2c28516-b110-47f4-998c-df1052a18064;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;saya udh bayar chat tapi kenapa aplikasinya gak bisa di buka. aplikasi trus berhenti ....gimana sih;3;12;1.21.7;22/01/2021 03:30;Hallo Natalie 19, mohon maaf atas ketidaknyamanannya. Mengenai kendala yang dialami mohon dapat mengirimkan printscreen dan detail kendala yang dialami melalui email cs@klikdokter.com :) ^ur;22/01/2021 03:36;1.21.7;0.0;0.0;16;0;5;Neutral;udh bayar chat aplikasinya gak buka. aplikasi trus berhenti ....gimana sih
2a0c9560-db9a-4a42-a64b-19fa91009608;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bagus;5;1;1.16.0;20/01/2021 13:49;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;21/01/2021 09:53;1.16.0;0.0;0.0;1;0;0;Positive;bagus
a1f85940-5b79-468f-b4d3-8f5bd8a6c084;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;pertanyaannya yg gratis gk di jawab sepenuhnya ujung2 nya menawarkan obat;1;2;1.21.7;19/01/2021 05:11;Hallo Ares Ajjeh, mohon maaf atas ketidaknyamanannya. Tentunya hal ini akan menjadi bahan evaluasi bagi kami untuk lebih baik kedepannya. Untuk layanan live chat reguler durasinya 15 menit namun Bapak bisa melakukan chat reguler sebanyak 3 kali dalam sehari :) ^ur;20/01/2021 01:56;1.21.7;0.0;0.0;11;0;0;Negative;pertanyaannya yg gratis gk sepenuhnya ujung2 nya menawarkan obat
ca3ed70c-e047-46c7-93b7-c3b573891eb7;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;👍👍;4;0;;19/01/2021 02:43;Dear Arya Putra, terima kasih untuk reviewnya. Terus gunakan aplikasi KlikDokter sebagai solusi sehat kamu :) ^md;19/01/2021 03:05;;0.0;0.0;1;0;0;Positive;👍👍
965cba64-24cd-4cec-b164-616b32756f3a;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;keren;5;0;1.21.7;18/01/2021 12:52;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;19/01/2021 03:09;1.21.7;0.0;0.0;1;0;0;Positive;keren
bc28d946-4f0c-412c-9497-cce85f7bc359;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;lumayan bagus;4;0;1.21.7;17/01/2021 16:04;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;18/01/2021 02:01;1.21.7;0.0;0.0;2;0;0;Positive;lumayan bagus
ef840a99-ec74-4fdd-bb76-1c055c03268b;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;berbayar;1;0;1.21.7;16/01/2021 19:39;Hallo Dede Satriaji, layanan live chat pada aplikasi KlikDokter terdiri dari live chat premium (berbayar) dan live chat reguler (gratis) :)^ur;18/01/2021 01:59;1.21.7;0.0;0.0;1;0;0;Negative;berbayar
200a02a4-c003-4826-b193-df61c93114ba;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mau chat sm dokter hewan tp nggak ada :');2;3;1.21.7;15/01/2021 16:56;Hai midha rose, KlikDokter merupakan layanan untuk konsultasi online seputar kesehatan yang berkaitan dengan manusia. Apabila yang dimaksudkan penyakit hewan kami sarankan untuk berkonsultasi dengan dokter hewan :) ^ur;16/01/2021 02:05;1.21.7;0.0;0.0;9;0;3;Negative;chat sm dokter hewan tp nggak :')
960b4962-aacf-47de-9d8a-995dee9c2a22;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;saya konsultasi tp tak dibls pdhal dah bayar.pernh jg sy konsultasi,mmg dibls tp lama amat,jd kurang memuaskan.tolong lah diperbaiki lagi.;5;26;1.21.7;15/01/2021 16:01;Terima kasih atas review dan masukannya Elida Manik, tentunya kami akan terus berupaya memberikan layanan yang terbaik untuk seluruh pelanggan setia KlikDokter. Sehat selalu :);25/04/2020 02:29;1.21.7;0.0;0.0;20;0;5;Positive;konsultasi tp dibls pdhal dah bayar.pernh jg sy konsultasi,mmg dibls tp amat,jd memuaskan.tolong diperbaiki lagi.
2ef3928a-0dde-4315-b0a2-178f75f635d9;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;klik dokter;5;0;;14/01/2021 10:55;Terima kasih atas penilaiannya. Semoga sehat selalu :) ^ur;04/02/2021 01:19;;0.0;0.0;2;0;0;Positive;klik dokter
9dc7c747-7b46-4992-82bb-58315ab3b396;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;saya ketipu setiap bln uang sy d rek. berkurang... mengatas namakan alodokter katanya sy dpt yang cash 1 jt.. nyata nya stlh sy kasih no rek. sy malah ketipu... klo alodokter punya etika baik tlg d cabut asuransi dgn nama nunik dwi wahyu suprapti.. trimakasih.;2;1;;14/01/2021 02:39;Hallo Ibu Nunik 0652, saat ini Ibu terhubung dengan platform KlikDokter. Terkait kendala yang dialami silakan bisa langsung menghubungi pihak aplikasi terkait secara langsung :) ^ur;14/01/2021 02:51;;0.0;0.0;45;0;13;Negative;ketipu bln uang sy d rek. berkurang... mengatas namakan alodokter sy dpt cash 1 jt.. nyata nya stlh sy kasih no rek. sy ketipu... klo alodokter etika tlg d cabut asuransi dgn nama nunik dwi wahyu suprapti.. trimakasih.
d4a4cc1a-886e-429a-bbb0-422746c91161;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;dokter saya punya keluhan pinggang sakit,jika berdiri kedua kaki kesemutan,kencing berbuih dan bahu .ini tanda apa ya dok bgm cara ngatasi;1;85;1.21.7;11/01/2021 08:09;Hallo Asyim Asyim, apabila yang dimaksud ingin berkonsultasi dengan dokter kami silakan dapat melalui aplikasi KlikDokter. Download aplikasinya melalui playstore atau apps store :) ^ur;12/01/2021 02:05;1.21.7;0.0;0.0;21;0;3;Negative;dokter keluhan pinggang sakit,jika berdiri kaki kesemutan,kencing berbuih bahu .ini tanda ya dok bgm ngatasi
18448a34-50eb-4369-af62-1e65c048dca9;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ehh kirain gratis konsultasi;2;2;1.21.7;10/01/2021 16:34;Hallo Abdul aziz, layanan konsultasi di aplikasi KlikDokter terdiri dari layanan live chat premium (berbayar) dan layanan live chat reguler (gratis) :) ^ur;11/01/2021 01:05;1.21.7;0.0;0.0;4;0;0;Negative;ehh kirain gratis konsultasi
85bea881-996d-4e4f-b80b-2656e252a680;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;good;5;0;;09/01/2021 12:49;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;11/01/2021 01:18;;0.7;0.6000000000000001;1;0;0;Positive;good
3e9deafe-abab-408c-b87c-c093f81d6453;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ok;5;0;;09/01/2021 10:53;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter karena sehat itu mudah :) ^ur;11/01/2021 01:26;;0.5;0.5;1;0;0;Positive;ok
aec11ebb-7cb5-44a9-8486-cab6baad0448;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;klik dokter konsulit;5;0;;09/01/2021 07:23;Hallo Geralth Lahutung, apabila yang dimaksud ingin berkonsultasi dengan dokter kami silakan dapat melalui aplikasi KlikDokter yang bisa didownload melalui playstore atau apps store :) ^ur;11/01/2021 01:28;;0.0;0.0;3;0;0;Positive;klik dokter konsulit
3a93e0be-78e7-4449-9a28-4e4a45ae81fb;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bagus banget & sangat membantu;5;2;1.21.7;09/01/2021 02:48;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;09/01/2021 05:36;1.21.7;0.0;0.0;5;0;1;Positive;bagus banget & membantu
9f38713f-27a6-4723-abaf-ee70cef48ae1;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;saya mau live chat tapi malah tidak ada jadwal chat saat ini, gimana dong? padahal saya lagi butuh banget sekarang, konsultasi gratis dari dokter ada gak ya? karena saya baru saja memakai aplikasi klik dokter ini, keliatan sangat bagus dan saya lihat banyak dokter yang masih online untuk chat reguler hari sabtu ini jam 08.00 wib kan bisa nya? dan konsultasi nya ada yang gratis gk? saya butuh sekarang.. terimakasih :);5;297;1.21.7;08/01/2021 23:48;Hallo, untuk layanan chat reguler silakan dapat mencoba kembali pada pukul 08:00 - 23:00 WIB. Mengenai konsultasi menggunakan layanan chat gratis di jam 23:00-08:00 WIB saat ini hanya tersedia untuk chat dengan dokter spesialis keluarga menggunakan voucher pendamping keluarga. Ibu juga bisa konsultasi melalui live chat premium :) ^ur;09/01/2021 05:33;1.21.7;0.3181818181818182;0.75;71;0;12;Positive;live chat jadwal chat ini, gimana dong? butuh banget sekarang, konsultasi gratis dokter gak ya? memakai aplikasi klik dokter ini, keliatan bagus lihat dokter online chat reguler sabtu jam 08.00 wib nya? konsultasi nya gratis gk? butuh sekarang.. terimakasih :)
c42b6261-2888-4886-b27e-e1ac65f122c3;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sangat membantu, cepat tanggap dalam menjawab pertanyaan saya;5;6;1.21.7;08/01/2021 15:29;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;09/01/2021 05:25;1.21.7;0.0;0.0;8;0;1;Positive;membantu, cepat tanggap
3dbd5362-75cc-423e-a048-997c5403fa47;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sangat mmbantu pasien2 yg sulit berjalan .;4;1;1.14.2;07/01/2021 14:42;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;08/01/2021 01:11;1.14.2;0.0;0.0;7;0;1;Positive;mmbantu pasien2 yg sulit berjalan .
6f692705-de3f-4bbc-b275-61540901ebc1;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;keren banget aplikasinya bisa konsultasi online tentang penyakit;5;2;1.16.0;07/01/2021 12:34;Terima kasih atas reviewnya. Tentunya kami akan terus memberikan pelayanan yang terbaik bagi pelanggan setia KlikDokter. Terus gunakan aplikasinya dan salam sehat :) ^ur;08/01/2021 01:19;1.16.0;0.0;0.0;8;0;0;Positive;keren banget aplikasinya konsultasi online penyakit
f37c619d-7d09-410b-baa2-da18a0854e60;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;i want;5;0;;07/01/2021 01:36;Terima kasih atas penilaiannya. Apabila ingin berkonsultasi dengan dokter kami silakan dapat melalui aplikasi KlikDokter :) ^ur;07/01/2021 01:52;;0.0;0.0;2;0;0;Positive;i want
e15387d0-e02f-43f6-a140-39d8e1c1b53e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mau tanya dok.. apakah bisa minta informasi apotik yang menjual obat fluexetine di daerah bogor..?? copy resep ada;5;1;;06/01/2021 23:54;Hallo Rio, KlikDokter adalah layanan konsultasi online seputar kesehatan. Apabila ingin berkonsultasi silakan dapat melalui aplikasi KlikDokter :) ^ur;07/01/2021 01:50;;0.0;0.0;18;0;6;Positive;dok.. informasi apotik menjual obat fluexetine daerah bogor..?? copy resep
37b4cc88-15a9-49cf-a454-5f32b5ce1e57;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ko gk bsa di download si;5;0;;06/01/2021 12:19;Hallo Nadia Pravitasari, terkait dengan kendala yang dialami. Mohon dapat dipastikan sinyal dalam keadaan stabil. Apabila masih mengalami kendala silakan mengirimkan printscreen kendala dan detail kendala yang dialami melalui email cs@klikdokter.com :)^ur;07/01/2021 01:43;;0.0;0.0;6;0;0;Positive;ko gk bsa download si
b98bba0f-9ecc-4295-9bc6-ac8de2853f10;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sangat membantu sekali;5;0;;06/01/2021 07:21;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;07/01/2021 01:40;;0.0;0.0;3;0;0;Positive;membantu
dfa1ac12-ad34-43ff-a012-445e183bd601;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;terbaik dah pokoknya dokternya gk bikin panik jawabannya dan jelas;5;1;;05/01/2021 15:13;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;06/01/2021 05:12;;0.0;0.0;10;0;0;Positive;terbaik dah pokoknya dokternya gk bikin panik jawabannya
e6df6a02-88b5-4610-a842-7db8fdcc5803;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ok;5;0;;05/01/2021 04:18;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;06/01/2021 10:04;;0.5;0.5;1;0;0;Positive;ok
d149bee1-34d0-464c-8969-cc242eefcb4b;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;oke;5;0;1.21.7;04/01/2021 14:35;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;05/01/2021 01:19;1.21.7;0.0;0.0;1;0;0;Positive;oke
72e56ba8-9336-49cc-9834-65e5d7803091;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mantap;5;0;1.21.7;04/01/2021 11:27;Terima kasih atas reviewnya.Terus gunakan aplikasi KlikDokter karena sehat itu mudah :) ^ur;05/01/2021 01:23;1.21.7;0.0;0.0;1;0;0;Positive;mantap
10beef05-2177-44a9-99ed-5e703d52b770;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;3 dlu aj nnti d kah bntg lg stlah mndot jwbn yg memuaskan tntng anak sya smoga apk ini membantu;3;0;;04/01/2021 06:43;Terima kasih atas reviewnya. Apabila mengalami kendala mohon dapat mengirimkan printscreen beserta detail kendala yang dialami melalui email cs@klikdokter.com :) ^ur;04/01/2021 07:23;;0.0;0.0;20;0;0;Neutral;3 dlu aj nnti d kah bntg lg stlah mndot jwbn yg memuaskan tntng anak sya smoga apk membantu
81d448d4-e540-47a8-a553-42eff57bb53c;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sya mau tanya2 aja di sni pak dokter mana tau aku bsa dpat selusi nya di sni;5;2;1.21.7;03/01/2021 10:21;Hallo Ebhy Putri, jika ingin berkonsultasi dengan dokter kami silakan dapat melalui aplikasi KlikDokter yang dapat didownload melalui google playstore atau apps store :) ^ur;04/01/2021 01:14;1.21.7;0.0;0.0;17;0;0;Positive;sya tanya2 aja sni dokter tau bsa dpat selusi nya sni
4aa52011-d993-4179-90ee-a7aa00669c2a;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mau konsultasi berbayar ga bisa2 . kenapa ya loading terus.. jaringan wifi padahal;2;9;1.21.7;03/01/2021 08:12;Hallo afni Fitriani, mengenai keluhan yang dialami, mohon dapat mengirimkan printscreen dan detail keluhan melalui email cs@klikdokter.com :) ^ur;04/01/2021 01:18;1.21.7;0.0;0.0;13;0;3;Negative;konsultasi berbayar ga bisa2 . ya loading terus.. jaringan wifi
6ec4d1dc-2208-493d-bdaa-02b1419839a8;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sangat membantu;5;1;1.21.7;03/01/2021 04:28;Terima kasih atas reviewnya. Terus gunakan aplikasi KlikDokter dan nikmati berbagai fitur menarik lainnya. Salam sehat :) ^ur;04/01/2021 01:21;1.21.7;0.0;0.0;2;0;0;Positive;membantu
cf9f8383-f52f-4fa9-8bfa-5892ffc04482;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;wasim 97&country yang paling;3;0;1.20.12;02/01/2021 05:43;Terima kasih atas reviewnya. Tetap jaga selalu kesehatan :) ^ur;04/01/2021 01:28;1.20.12;0.0;0.0;4;0;1;Neutral;wasim 97&country
0e1a0b43-d999-4f9b-8675-862b5b642055;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;nama saya john mella saya mau konsultasi. sudal hampir seminggu punggung telapak kaki saya bengkak tapi tidak sakit;4;1;;31/12/2020 02:01;Hallo John Mella, untuk dapat berkonsultasi dengan dokter kami silakan melalui aplikasi KlikDokter yang dapat di download melalui google playstore atau juga apps store :) ^ur;31/12/2020 02:48;;0.0;0.0;18;0;1;Positive;nama john mella konsultasi. sudal seminggu punggung telapak kaki bengkak sakit
6f73ece5-ee53-4687-ae93-9d3b97cd70ad;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;suatu media yang sangat praktis, efektif dan efisien. pesan-pesan dan narasinya sangat bermanfaat untuk kesehatan. thanks.;5;3;;27/12/2020 15:34;Terima kasih atas reviewnya Solah Uddin, terus gunakan aplikasi KlikDokter karena sehat itu mudah :) ^md;28/12/2020 02:48;;0.2;0.2;16;0;5;Positive;media praktis, efektif efisien. pesan-pesan narasinya bermanfaat kesehatan. thanks.
c4966326-a8ee-4030-9b45-0e9c09b5b367;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;sangat membantu untuk konsultasi ke dokter pilihan;5;3;1.20.12;27/12/2020 08:06;Terima kasih atas reviewnya Sebastian Dixsia, tentunya kami akan terus berupaya memberikan layanan yang terbaik. Salam sehat :) ^md;28/12/2020 02:46;1.20.12;0.0;0.0;7;0;0;Positive;membantu konsultasi dokter pilihan
4df68835-88f0-4c35-8f8c-73f78624323b;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;saya sudah membayar lunas untuk biaya konsultasi, namun saat saya mengirim pesan di live chat premium, tidak satupun dibalas. saya sudah ajukan complain, semoga ditindaklanjuti;1;16;1.20.12;27/12/2020 00:53;Dear Ibu Millah Nurfadhillah, terima kasih atas reviewnya dan kami mohon maaf atas ketidaknyamanannya. Mengenai keluhan ini sedang kami lakukan pengecekan lebih lanjut, mohon berkenan menunggu konfirmasi dari pihak kami Bu ^md;28/12/2020 02:40;1.20.12;0.13636363636363635;0.5;25;0;4;Negative;membayar lunas biaya konsultasi, mengirim pesan live chat premium, satupun dibalas. ajukan complain, semoga ditindaklanjuti
